time_bucket,sales,transaction
2022-04-23 20:15:50,76.03,6
2022-04-23 20:15:57,29.43,80
2022-04-23 20:15:59,77.15,70
2022-04-23 20:30:03,13.26,3
2022-04-23 20:30:04,100.23,89
2022-04-23 20:30:11,129.24,72
2022-04-23 20:30:13,67.94,43
2022-04-23 20:30:19,143.89,71
2022-04-23 20:30:20,133.97,29
2022-04-23 20:30:28,188.59,46
2022-04-23 20:30:31,199.35,77
2022-04-23 20:30:37,162.54,75
2022-04-23 20:30:46,67.61,89
2022-04-23 20:30:48,48.62,94
2022-04-23 20:30:54,96.83,30
2022-04-23 20:45:01,9.03,45
2022-04-23 20:45:09,40.11,24
2022-04-23 20:45:11,44.5,28
2022-04-23 20:45:18,149.94,65
2022-04-23 20:45:27,69.98,35
2022-04-23 20:45:29,27.28,24
2022-04-23 20:45:36,143.2,78
2022-04-23 20:45:44,87.04,98
2022-04-23 20:45:45,143.59,49
2022-04-23 20:45:52,177.5,72
2022-04-23 20:45:54,130.05,65
2022-04-23 21:00:01,62.98,26
2022-04-23 21:00:31,90.54,47
2022-04-23 21:00:33,129.9,96
2022-04-23 21:00:37,29.06,91
2022-04-23 21:00:40,46.49,42
2022-04-23 21:00:47,59.18,70
2022-04-23 21:00:49,117.65,90
2022-04-23 21:00:55,11.27,26
2022-04-23 21:15:06,19.03,68
2022-04-23 21:15:10,0.54,70
2022-04-23 21:15:11,126.39,86
2022-04-23 21:15:13,182.34,94
2022-04-23 21:15:17,47.4,30
2022-04-23 21:15:22,99.99,35
2022-04-23 21:15:26,100.3,71
2022-04-23 21:30:00,84.8,86
2022-04-23 21:30:20,15.61,93
2022-04-23 21:30:23,111.41,70
2022-04-23 21:30:29,49.08,2
2022-04-23 21:30:33,137.82,52
2022-04-23 21:30:40,149.68,71
2022-04-23 21:30:46,196.14,64
2022-04-23 21:30:53,193.97,6
2022-04-23 21:45:00,45.32,6
2022-04-23 21:45:04,25.96,28
2022-04-23 21:45:12,32.14,87
2022-04-23 21:45:16,85.99,53
2022-04-23 21:45:45,143.54,81
2022-04-23 21:45:49,198.05,27
2022-04-23 21:45:51,179.65,58
2022-04-23 21:45:55,167.95,18
2022-04-23 22:00:13,147.76,60
2022-04-23 22:00:17,156.86,88
2022-04-23 22:00:32,42.59,87
2022-04-23 22:00:42,76.46,12
2022-04-23 22:15:10,91.64,68
2022-04-23 22:15:23,0.45,51
2022-04-23 22:15:40,133.94,83
2022-04-23 22:15:51,90.77,62
2022-04-23 22:30:04,77.13,94
2022-04-23 22:30:37,56.23,90
2022-04-23 22:30:40,154.6,20
2022-04-23 22:30:53,58.39,56
2022-04-23 22:45:21,159.59,73
2022-04-23 22:45:34,182.93,55
2022-04-23 22:45:45,73.09,5
2022-04-23 22:45:58,19.47,37
2022-04-23 23:00:08,141.36,17
2022-04-23 23:00:16,128.95,69
2022-04-23 23:00:29,130.25,8
2022-04-23 23:00:49,165.72,31
2022-04-23 23:15:00,137.91,85
2022-04-23 23:15:15,100.32,69
2022-04-23 23:15:43,133.14,15
2022-04-23 23:15:48,85.54,26
2022-04-23 23:30:15,190.46,64
2022-04-23 23:30:20,170.98,35
2022-04-23 23:30:23,163.65,44
2022-04-23 23:30:43,86.15,28
2022-04-23 23:45:01,170.95,98
2022-04-23 23:45:04,150.62,47
2022-04-23 23:45:08,153.85,75
2022-04-23 23:45:59,153.65,7
2022-04-24 00:00:42,25.39,32
2022-04-24 10:00:41,177.5,179
2022-04-24 10:00:54,10.81,85
2022-04-24 10:15:16,86.34,56
2022-04-24 10:15:22,129.66,67
2022-04-24 10:15:36,67.07,34
2022-04-24 10:30:26,192.25,61
2022-04-24 10:30:27,158.18,22
2022-04-24 10:30:47,56.36,97
2022-04-24 10:45:36,52.83,94
2022-04-24 10:45:47,33.84,84
2022-04-24 10:45:54,130.48,35
2022-04-24 11:00:12,41.52,49
2022-04-24 11:00:31,103.95,0
2022-04-24 11:00:33,162.93,41
2022-04-24 11:00:50,192.0,86
2022-04-24 11:15:14,80.27,11
2022-04-24 11:15:33,161.05,95
2022-04-24 11:15:51,187.4,86
2022-04-24 11:15:53,109.99,51
2022-04-24 11:30:02,5.79,46
2022-04-24 11:30:16,34.1,49
2022-04-24 11:30:18,48.67,34
2022-04-24 11:30:28,80.32,81
2022-04-24 11:30:49,58.15,86
2022-04-24 11:45:04,2.79,76
2022-04-24 11:45:23,61.31,52
2022-04-24 11:45:40,30.69,64
2022-04-24 11:45:45,17.39,7
2022-04-24 12:00:00,52.0,90
2022-04-24 12:00:03,11.68,96
2022-04-24 12:00:29,160.99,80
2022-04-24 12:00:30,176.38,103
2022-04-24 12:00:59,21.36,30
2022-04-24 12:15:00,107.24,23
2022-04-24 12:15:19,100.85,40
2022-04-24 12:15:22,180.59,74
2022-04-24 12:15:24,55.41,10
2022-04-24 12:15:50,195.19,4
2022-04-24 12:15:51,178.15,41
2022-04-24 12:30:09,119.32,55
2022-04-24 12:30:12,89.6,23
2022-04-24 12:30:17,149.94,16
2022-04-24 12:30:41,138.95,88
2022-04-24 12:30:42,28.29,90
2022-04-24 12:30:52,108.05,36
2022-04-24 12:45:14,277.37,102
2022-04-24 12:45:15,81.59,97
2022-04-24 12:45:41,51.77,61
2022-04-24 12:45:43,17.9,47
2022-04-24 12:45:46,196.31,71
2022-04-24 13:00:40,128.38,29
2022-04-24 13:00:41,154.48,46
2022-04-24 13:00:43,87.11000000000001,144
2022-04-24 13:00:44,139.3,144
2022-04-24 13:00:46,121.28,26
2022-04-24 13:15:29,60.56,37
2022-04-24 13:15:31,2.54,48
2022-04-24 13:15:33,3.37,32
2022-04-24 13:15:36,221.37,114
2022-04-24 13:15:38,16.28,75
2022-04-24 13:15:40,109.2,84
2022-04-24 13:30:23,120.13,42
2022-04-24 13:30:24,93.18,77
2022-04-24 13:30:26,44.64,8
2022-04-24 13:30:27,218.81,100
2022-04-24 13:30:28,106.32,16
2022-04-24 13:30:29,15.32,91
2022-04-24 13:45:20,114.73,93
2022-04-24 13:45:21,316.83,112
2022-04-24 13:45:23,82.34,33
2022-04-24 13:45:24,265.35,168
2022-04-24 13:45:26,175.15,49
2022-04-24 14:00:17,157.09,68
2022-04-24 14:00:21,338.15,107
2022-04-24 14:00:45,73.1,12
2022-04-24 14:00:48,224.21,48
2022-04-24 14:15:05,90.32,56
2022-04-24 14:15:13,159.66,99
2022-04-24 14:15:28,75.38,69
2022-04-24 14:15:33,130.55,11
2022-04-24 14:15:38,121.93,44
2022-04-24 14:15:58,147.58,21
2022-04-24 14:30:01,34.83,82
2022-04-24 14:30:03,124.53,25
2022-04-24 14:30:28,4.56,0
2022-04-24 14:30:29,86.89,7
2022-04-24 14:30:33,11.18,50
2022-04-24 14:30:54,117.94,56
2022-04-24 14:30:59,184.87,44
2022-04-24 14:45:20,25.44,52
2022-04-24 14:45:23,111.6,10
2022-04-24 14:45:25,179.13,56
2022-04-24 14:45:51,10.92,36
2022-04-24 14:45:53,27.639999999999997,148
2022-04-24 15:00:02,49.83,75
2022-04-24 15:00:19,192.91,16
2022-04-24 15:00:21,135.95,36
2022-04-24 15:00:40,58.31,77
2022-04-24 15:15:05,190.65,93
2022-04-24 15:15:17,146.6,69
2022-04-24 15:15:27,153.24,50
2022-04-24 15:15:42,47.33,49
2022-04-24 15:15:58,12.11,57
2022-04-24 15:30:09,175.62,24
2022-04-24 15:30:27,75.0,86
2022-04-24 15:30:30,12.07,56
2022-04-24 15:30:52,108.26,91
2022-04-24 15:45:22,34.41,96
2022-04-24 15:45:34,59.66,45
2022-04-24 15:45:43,180.54,4
2022-04-24 15:45:45,138.41,37
2022-04-24 15:45:56,13.29,39
2022-04-24 16:00:07,53.98,40
2022-04-24 16:00:11,194.78,99
2022-04-24 16:00:36,161.05,7
2022-04-24 16:00:53,33.94,59
2022-04-24 16:15:04,161.77,98
2022-04-24 16:15:16,28.5,40
2022-04-24 16:15:26,64.76,9
2022-04-24 16:15:44,62.43,64
2022-04-24 16:15:49,24.98,68
2022-04-24 16:30:19,124.69,26
2022-04-24 16:30:24,76.82,24
2022-04-24 16:30:45,154.18,92
2022-04-24 16:30:58,65.14,77
2022-04-24 16:45:04,28.59,82
2022-04-24 16:45:18,65.09,78
2022-04-24 16:45:36,156.41,57
2022-04-24 16:45:42,182.57,74
2022-04-24 16:45:57,95.54,22
2022-04-24 17:00:11,119.31,65
2022-04-24 17:00:15,189.08,62
2022-04-24 17:00:17,151.08,71
2022-04-24 17:00:41,198.41,19
2022-04-24 17:00:42,44.66,84
2022-04-24 17:00:43,150.79,59
2022-04-24 17:15:15,159.27,86
2022-04-24 17:15:21,52.63,93
2022-04-24 17:15:27,128.72,84
2022-04-24 17:15:45,38.26,33
2022-04-24 17:15:51,49.07,41
2022-04-24 17:30:04,153.89,94
2022-04-24 17:30:19,149.09,30
2022-04-24 17:30:24,31.62,74
2022-04-24 17:30:29,179.29,61
2022-04-24 17:30:43,199.15,64
2022-04-24 17:30:51,94.49,68
2022-04-24 17:30:54,23.35,39
2022-04-24 17:45:04,314.98,125
2022-04-24 17:45:11,110.17,81
2022-04-24 17:45:33,78.28,84
2022-04-24 17:45:34,77.29,30
2022-04-24 17:45:35,139.68,5
2022-04-24 18:00:04,38.26,52
2022-04-24 18:00:05,69.17999999999999,87
2022-04-24 18:00:06,246.72,100
2022-04-24 18:00:07,5.48,31
2022-04-24 18:00:08,89.75,30
2022-04-24 18:15:02,128.97,61
2022-04-24 18:15:03,28.619999999999997,106
2022-04-24 18:15:04,186.27,28
2022-04-24 18:15:06,112.76,55
2022-04-24 18:15:07,16.84,55
2022-04-24 18:15:08,148.08,0
2022-04-24 18:30:08,153.49,50
2022-04-24 18:30:10,74.68,57
2022-04-24 18:30:12,188.45,56
2022-04-24 18:30:15,74.66,40
2022-04-24 18:30:18,134.45,144
2022-04-24 18:30:20,225.98000000000002,39
2022-04-24 18:45:22,197.81,65
2022-04-24 18:45:25,242.64000000000001,105
2022-04-24 18:45:26,234.82999999999998,37
2022-04-24 18:45:27,86.25,89
2022-04-24 18:45:28,142.81,59
2022-04-24 19:00:01,5.27,64
2022-04-24 19:00:04,197.13,75
2022-04-24 19:00:09,192.62,2
2022-04-24 19:00:21,153.95,76
2022-04-24 19:00:26,108.49,11
2022-04-24 19:00:30,81.03,85
2022-04-24 19:00:41,176.98,5
2022-04-24 19:00:43,124.67,53
2022-04-24 19:00:48,105.78,83
2022-04-24 19:15:17,156.08,124
2022-04-24 19:15:18,119.07,96
2022-04-24 19:15:36,160.59,25
2022-04-24 19:15:37,193.77,70
2022-04-24 19:15:38,108.75,100
2022-04-24 19:15:56,61.47,79
2022-04-24 19:15:58,69.49,85
2022-04-24 19:30:14,197.8,21
2022-04-24 19:30:17,101.58,14
2022-04-24 19:30:19,131.79,68
2022-04-24 19:30:37,149.36,68
2022-04-24 19:30:38,106.31,73
2022-04-24 19:30:41,145.34,33
2022-04-24 19:30:56,22.98,81
2022-04-24 19:30:58,197.13,49
2022-04-24 19:30:59,130.58,53
2022-04-24 19:45:15,90.03,27
2022-04-24 19:45:17,139.5,5
2022-04-24 19:45:19,8.1,85
2022-04-24 19:45:33,99.41,34
2022-04-24 19:45:36,190.59,12
2022-04-24 19:45:37,42.94,80
2022-04-24 19:45:53,122.23,4
2022-04-24 19:45:57,96.14,59
2022-04-24 19:45:59,134.1,71
2022-04-24 20:00:14,214.77,116
2022-04-24 20:00:15,68.35,99
2022-04-24 20:00:34,68.83,64
2022-04-24 20:00:35,158.57,23
2022-04-24 20:00:36,171.3,29
2022-04-24 20:00:53,163.69,69
2022-04-24 20:00:55,175.32,83
2022-04-24 20:15:12,131.96,73
2022-04-24 20:15:14,5.39,1
2022-04-24 20:15:15,107.72,34
2022-04-24 20:15:32,111.7,9
2022-04-24 20:15:34,201.89,161
2022-04-24 20:15:53,168.24,114
2022-04-24 20:15:54,42.1,71
2022-04-24 20:30:10,156.83,45
2022-04-24 20:30:12,184.76,34
2022-04-24 20:30:13,78.55,89
2022-04-24 20:30:32,193.09,83
2022-04-24 20:30:33,198.58,100
2022-04-24 20:30:35,109.36,83
2022-04-24 20:30:51,5.98,71
2022-04-24 20:30:54,87.32,94
2022-04-24 20:45:15,131.75,65
2022-04-24 20:45:16,82.1,7
2022-04-24 20:45:17,45.1,2
2022-04-24 20:45:36,182.60000000000002,116
2022-04-24 20:45:37,168.06,64
2022-04-24 20:45:54,94.75,46
2022-04-24 20:45:56,237.7,70
2022-04-24 21:00:14,173.39,84
2022-04-24 21:00:15,41.03,53
2022-04-24 21:00:17,178.18,58
2022-04-24 21:00:44,100.12,87
2022-04-24 21:00:45,189.13,54
2022-04-24 21:00:50,158.69,86
2022-04-24 21:15:16,38.73,70
2022-04-24 21:15:18,122.29,50
2022-04-24 21:15:27,194.28,72
2022-04-24 21:15:48,35.55,95
2022-04-24 21:15:50,28.84,19
2022-04-24 21:15:53,34.25,67
2022-04-24 21:30:22,100.16,72
2022-04-24 21:30:24,39.88,61
2022-04-24 21:30:27,99.34,39
2022-04-24 21:30:51,169.12,21
2022-04-24 21:30:55,17.58,62
2022-04-24 21:30:56,51.64,15
2022-04-24 21:45:20,135.82,37
2022-04-24 21:45:22,188.99,33
2022-04-24 21:45:27,132.53,74
2022-04-24 21:45:54,126.94,66
2022-04-24 21:45:56,133.81,87
2022-04-24 21:45:58,42.51,63
2022-04-24 22:00:25,6.46,92
2022-04-24 22:00:31,181.69,85
2022-04-24 22:00:47,149.01,15
2022-04-24 22:15:29,147.88,28
2022-04-24 22:15:33,63.61,12
2022-04-24 22:15:49,160.42,9
2022-04-24 22:30:07,11.64,21
2022-04-24 22:30:26,147.13,21
2022-04-24 22:30:27,137.98,48
2022-04-24 22:45:01,143.73,30
2022-04-24 22:45:21,46.4,60
2022-04-24 22:45:30,100.07,81
2022-04-24 22:45:43,147.09,4
2022-04-24 23:00:34,127.73,51
2022-04-25 10:00:01,27.27,77
2022-04-25 10:00:14,65.48,36
2022-04-25 10:15:25,149.77,37
2022-04-25 10:15:35,27.45,71
2022-04-25 10:30:00,3.48,29
2022-04-25 10:30:42,85.59,13
2022-04-25 10:30:50,137.24,86
2022-04-25 10:45:33,178.77,11
2022-04-25 10:45:41,161.1,32
2022-04-25 11:00:22,24.99,100
2022-04-25 11:00:34,0.09,3
2022-04-25 11:00:43,154.87,76
2022-04-25 11:00:45,69.23,4
2022-04-25 11:15:08,176.27,67
2022-04-25 11:15:41,116.16,95
2022-04-25 11:15:57,144.65,88
2022-04-25 11:30:09,115.59,52
2022-04-25 11:30:21,109.1,99
2022-04-25 11:30:44,172.15,12
2022-04-25 11:30:56,139.99,9
2022-04-25 11:45:22,189.14,98
2022-04-25 11:45:37,168.6,93
2022-04-25 11:45:43,29.86,54
2022-04-25 12:00:07,87.71,42
2022-04-25 12:00:17,160.34,12
2022-04-25 12:00:27,64.19,76
2022-04-25 12:00:30,192.27,34
2022-04-25 12:00:59,2.61,97
2022-04-25 12:15:00,72.94,71
2022-04-25 12:15:02,130.51,94
2022-04-25 12:15:45,159.65,16
2022-04-25 12:15:48,37.77,76
2022-04-25 12:15:57,17.94,47
2022-04-25 12:30:02,122.59,70
2022-04-25 12:30:09,151.68,27
2022-04-25 12:30:17,83.25,92
2022-04-25 12:30:21,20.74,43
2022-04-25 12:30:59,76.21,70
2022-04-25 12:45:25,58.22,6
2022-04-25 12:45:35,56.96,94
2022-04-25 12:45:46,184.1,14
2022-04-25 12:45:57,150.32000000000002,102
2022-04-25 13:00:01,20.27,15
2022-04-25 13:00:29,129.72,94
2022-04-25 13:00:35,183.63,81
2022-04-25 13:00:59,297.34000000000003,108
2022-04-25 13:15:06,10.5,36
2022-04-25 13:15:11,115.41,94
2022-04-25 13:15:15,114.21,16
2022-04-25 13:15:33,54.45,33
2022-04-25 13:15:35,110.62,95
2022-04-25 13:15:41,165.23,36
2022-04-25 13:30:13,16.52,78
2022-04-25 13:30:14,183.9,71
2022-04-25 13:30:18,61.7,0
2022-04-25 13:30:39,144.23,83
2022-04-25 13:30:45,103.79,18
2022-04-25 13:30:47,21.71,49
2022-04-25 13:45:13,104.97,85
2022-04-25 13:45:16,34.03,94
2022-04-25 13:45:19,130.14,74
2022-04-25 13:45:47,43.19,14
2022-04-25 13:45:49,188.92,82
2022-04-25 13:45:51,116.07,32
2022-04-25 14:00:01,184.23,14
2022-04-25 14:00:09,2.73,43
2022-04-25 14:00:48,158.18,10
2022-04-25 14:00:52,147.3,8
2022-04-25 14:00:59,61.99,21
2022-04-25 14:15:14,166.69,29
2022-04-25 14:15:16,48.62,92
2022-04-25 14:15:21,143.34,72
2022-04-25 14:15:34,124.18,20
2022-04-25 14:15:42,182.88,7
2022-04-25 14:30:01,169.4,90
2022-04-25 14:30:12,129.39,0
2022-04-25 14:30:14,164.69,71
2022-04-25 14:30:43,9.44,53
2022-04-25 14:30:57,86.37,37
2022-04-25 14:45:24,142.8,2
2022-04-25 14:45:32,143.77,30
2022-04-25 14:45:35,21.23,21
2022-04-25 14:45:42,68.45,28
2022-04-25 14:45:56,191.7,36
2022-04-25 15:00:02,126.85,33
2022-04-25 15:00:24,33.65,19
2022-04-25 15:00:37,32.06,29
2022-04-25 15:15:05,53.44,29
2022-04-25 15:15:30,27.75,25
2022-04-25 15:15:35,135.37,33
2022-04-25 15:15:46,149.79,53
2022-04-25 15:30:40,10.59,3
2022-04-25 15:30:44,116.08,92
2022-04-25 15:30:54,146.03,63
2022-04-25 15:30:56,127.43,5
2022-04-25 15:45:06,82.3,40
2022-04-25 15:45:10,32.28,12
2022-04-25 15:45:39,27.4,0
2022-04-25 16:00:17,143.11,95
2022-04-25 16:00:24,33.55,37
2022-04-25 16:00:40,70.7,28
2022-04-25 16:00:57,146.87,20
2022-04-25 16:15:11,38.47,97
2022-04-25 16:15:12,115.48,39
2022-04-25 16:15:40,89.31,32
2022-04-25 16:30:15,82.6,66
2022-04-25 16:30:25,12.34,0
2022-04-25 16:30:35,108.51,20
2022-04-25 16:30:54,137.63,6
2022-04-25 16:45:44,151.36,38
2022-04-25 16:45:49,24.35,5
2022-04-25 16:45:58,173.13,94
2022-04-25 17:00:04,68.31,92
2022-04-25 17:00:11,174.84,30
2022-04-25 17:00:18,71.36,74
2022-04-25 17:00:26,83.71,7
2022-04-25 17:00:56,89.16,0
2022-04-25 17:15:08,17.51,31
2022-04-25 17:15:19,191.16,51
2022-04-25 17:15:34,81.34,19
2022-04-25 17:15:47,29.79,12
2022-04-25 17:15:54,50.47,54
2022-04-25 17:30:26,111.52,173
2022-04-25 17:30:42,197.84,40
2022-04-25 17:30:46,127.12,58
2022-04-25 17:30:57,24.64,80
2022-04-25 17:45:14,37.77,6
2022-04-25 17:45:22,2.27,44
2022-04-25 17:45:23,63.38,23
2022-04-25 17:45:29,149.39,30
2022-04-25 18:00:01,129.42,83
2022-04-25 18:00:02,69.36,63
2022-04-25 18:00:05,71.61,29
2022-04-25 18:00:29,81.07,67
2022-04-25 18:00:31,122.16,97
2022-04-25 18:00:36,199.18,58
2022-04-25 18:15:01,362.84000000000003,134
2022-04-25 18:15:05,101.19,8
2022-04-25 18:15:30,164.46,21
2022-04-25 18:15:32,45.21,25
2022-04-25 18:15:34,43.31,70
2022-04-25 18:30:04,114.99,60
2022-04-25 18:30:06,59.95,26
2022-04-25 18:30:07,189.01,78
2022-04-25 18:30:32,16.51,22
2022-04-25 18:30:35,30.86,56
2022-04-25 18:30:36,46.66,84
2022-04-25 18:45:04,88.29,52
2022-04-25 18:45:23,67.51,1
2022-04-25 18:45:33,69.89,56
2022-04-25 18:45:34,68.46,86
2022-04-25 18:45:51,27.21,27
2022-04-25 18:45:59,161.25,51
2022-04-25 19:00:17,31.45,35
2022-04-25 19:00:24,172.79,87
2022-04-25 19:00:32,16.47,10
2022-04-25 19:00:34,147.46,79
2022-04-25 19:00:39,140.27,87
2022-04-25 19:00:42,164.12,42
2022-04-25 19:00:50,144.26,47
2022-04-25 19:00:56,140.27,51
2022-04-25 19:15:01,172.2,43
2022-04-25 19:15:07,35.03,58
2022-04-25 19:15:13,195.35,73
2022-04-25 19:15:20,37.96,90
2022-04-25 19:15:22,25.01,19
2022-04-25 19:15:24,179.52,83
2022-04-25 19:15:28,84.89,25
2022-04-25 19:30:02,31.38,42
2022-04-25 19:30:11,71.82,52
2022-04-25 19:30:33,94.06,11
2022-04-25 19:30:42,156.18,77
2022-04-25 19:30:44,195.41,69
2022-04-25 19:30:49,42.48,97
2022-04-25 19:30:58,161.21,96
2022-04-25 19:45:15,18.0,92
2022-04-25 19:45:20,45.11,94
2022-04-25 19:45:22,162.31,9
2022-04-25 19:45:32,5.79,30
2022-04-25 19:45:39,17.59,22
2022-04-25 19:45:47,32.42,35
2022-04-25 19:45:53,59.59,55
2022-04-25 20:00:59,71.74,94
2022-04-26 08:00:39,146.01,11
2022-04-26 08:15:55,14.4,3
2022-04-26 08:30:56,29.2,1
2022-04-26 08:30:58,159.97,20
2022-04-26 08:45:25,173.28,63
2022-04-26 09:00:03,92.11,100
2022-04-26 09:00:06,44.24,91
2022-04-26 09:00:14,142.78,87
2022-04-26 09:15:08,141.49,77
2022-04-26 09:15:13,88.95,69
2022-04-26 09:15:20,108.88,73
2022-04-26 09:30:06,147.04,35
2022-04-26 09:30:13,48.51,33
2022-04-26 09:30:24,7.18,86
2022-04-26 09:45:25,194.28,91
2022-04-26 09:45:36,164.45,17
2022-04-26 09:45:53,46.59,66
2022-04-26 10:00:11,77.51,37
2022-04-26 10:00:20,102.0,80
2022-04-26 10:00:23,103.11,4
2022-04-26 10:15:35,20.12,78
2022-04-26 10:15:37,121.94,55
2022-04-26 10:15:42,120.66,98
2022-04-26 10:30:39,43.74,39
2022-04-26 10:30:40,85.93,73
2022-04-26 10:30:49,39.57,10
2022-04-26 10:45:02,109.79,24
2022-04-26 10:45:08,146.16,11
2022-04-26 11:00:01,15.5,39
2022-04-26 11:00:18,49.34,27
2022-04-26 11:00:22,144.66,92
2022-04-26 11:00:41,69.67,34
2022-04-26 11:00:59,25.68,61
2022-04-26 11:15:10,159.41,88
2022-04-26 11:15:30,125.73,53
2022-04-26 11:15:38,115.23,41
2022-04-26 11:15:40,51.11,17
2022-04-26 11:15:52,88.26,94
2022-04-26 11:30:10,71.05,3
2022-04-26 11:30:16,153.07,34
2022-04-26 11:30:28,165.13,34
2022-04-26 11:30:44,107.38,62
2022-04-26 11:45:04,197.98,86
2022-04-26 11:45:12,13.13,49
2022-04-26 11:45:45,76.92,58
2022-04-26 11:45:51,29.55,27
2022-04-26 12:00:13,29.18,19
2022-04-26 12:00:15,16.48,57
2022-04-26 12:00:16,174.28,60
2022-04-26 12:00:41,136.26,65
2022-04-26 12:00:43,31.81,6
2022-04-26 12:00:46,126.26,25
2022-04-26 12:15:16,101.7,44
2022-04-26 12:15:19,108.05,47
2022-04-26 12:15:22,94.8,51
2022-04-26 12:15:48,41.46,67
2022-04-26 12:15:50,56.74,92
2022-04-26 12:15:52,130.35,34
2022-04-26 12:30:12,35.91,24
2022-04-26 12:30:15,191.32,8
2022-04-26 12:30:18,113.53,18
2022-04-26 12:30:37,159.23,97
2022-04-26 12:30:42,135.56,26
2022-04-26 12:30:48,75.24,80
2022-04-26 12:45:06,144.79,58
2022-04-26 12:45:08,95.11,9
2022-04-26 12:45:10,152.68,68
2022-04-26 12:45:38,274.88,68
2022-04-26 12:45:43,106.16,58
2022-04-26 13:00:08,245.5,125
2022-04-26 13:00:09,30.69,45
2022-04-26 13:00:10,160.02,49
2022-04-26 13:00:11,110.16,147
2022-04-26 13:00:12,106.43,5
2022-04-26 13:00:13,108.3,22
2022-04-26 13:15:08,27.05,22
2022-04-26 13:15:09,205.25,150
2022-04-26 13:15:11,180.21,93
2022-04-26 13:15:12,247.53,152
2022-04-26 13:15:13,25.45,49
2022-04-26 13:30:10,35.35,67
2022-04-26 13:30:12,252.71999999999997,90
2022-04-26 13:30:13,143.01,60
2022-04-26 13:30:14,344.25,155
2022-04-26 13:30:16,64.68,18
2022-04-26 13:45:10,307.36,120
2022-04-26 13:45:12,191.11,43
2022-04-26 13:45:15,217.07,29
2022-04-26 13:45:16,30.57,103
2022-04-26 14:00:02,6.39,74
2022-04-26 14:00:06,68.27,22
2022-04-26 14:00:07,163.06,67
2022-04-26 14:00:31,135.4,50
2022-04-26 14:00:36,145.54,7
2022-04-26 14:00:37,35.49,61
2022-04-26 14:00:56,198.48,96
2022-04-26 14:15:20,182.95,83
2022-04-26 14:15:21,29.51,41
2022-04-26 14:15:27,142.15,11
2022-04-26 14:15:50,89.85,90
2022-04-26 14:15:51,286.49,60
2022-04-26 14:30:13,144.54,17
2022-04-26 14:30:16,28.86,70
2022-04-26 14:30:20,172.73,9
2022-04-26 14:30:42,51.63,100
2022-04-26 14:30:44,25.56,45
2022-04-26 14:30:45,31.07,22
2022-04-26 14:45:07,195.55,18
2022-04-26 14:45:08,165.31,55
2022-04-26 14:45:10,37.51,25
2022-04-26 14:45:37,73.65,30
2022-04-26 14:45:38,108.97,64
2022-04-26 14:45:42,4.44,48
2022-04-26 15:00:05,27.5,74
2022-04-26 15:00:15,57.69,70
2022-04-26 15:00:31,50.77,54
2022-04-26 15:00:54,180.82,91
2022-04-26 15:15:09,18.46,67
2022-04-26 15:15:29,138.47,71
2022-04-26 15:15:30,54.6,15
2022-04-26 15:15:50,152.12,13
2022-04-26 15:15:51,132.14,31
2022-04-26 15:30:02,130.0,8
2022-04-26 15:30:11,124.94,74
2022-04-26 15:30:30,164.9,57
2022-04-26 15:30:45,85.8,67
2022-04-26 15:45:00,111.28,44
2022-04-26 15:45:18,1.73,5
2022-04-26 15:45:33,49.18,86
2022-04-26 15:45:35,183.91,56
2022-04-26 15:45:54,114.45,51
2022-04-26 16:00:06,165.91,16
2022-04-26 16:00:12,97.71,95
2022-04-26 16:00:34,65.41,28
2022-04-26 16:00:50,139.41,13
2022-04-26 16:15:00,87.15,75
2022-04-26 16:15:19,175.63,66
2022-04-26 16:15:31,174.34,60
2022-04-26 16:15:41,11.23,32
2022-04-26 16:15:43,184.83,38
2022-04-26 16:30:01,37.7,72
2022-04-26 16:30:16,76.45,32
2022-04-26 16:30:36,27.19,31
2022-04-26 16:30:57,73.9,15
2022-04-26 16:45:05,76.22,44
2022-04-26 16:45:17,39.37,6
2022-04-26 16:45:21,79.63,42
2022-04-26 16:45:27,96.27,28
2022-04-26 16:45:37,122.94,97
2022-04-26 17:00:19,64.04,64
2022-04-26 17:00:21,14.19,94
2022-04-26 17:00:23,79.65,38
2022-04-26 17:00:43,0.23,44
2022-04-26 17:00:50,117.54,67
2022-04-26 17:00:54,59.39,63
2022-04-26 17:15:15,32.769999999999996,102
2022-04-26 17:15:16,114.87,12
2022-04-26 17:15:46,85.98,61
2022-04-26 17:15:49,29.96,87
2022-04-26 17:15:50,42.78,97
2022-04-26 17:30:10,145.01999999999998,130
2022-04-26 17:30:14,25.29,78
2022-04-26 17:30:39,151.57,44
2022-04-26 17:30:40,87.18,39
2022-04-26 17:30:42,155.6,15
2022-04-26 17:45:21,182.78,44
2022-04-26 17:45:22,42.11,116
2022-04-26 17:45:45,35.86,27
2022-04-26 17:45:47,157.29,89
2022-04-26 17:45:49,186.23,74
2022-04-26 18:00:46,149.49,68
2022-04-26 18:00:49,296.31,57
2022-04-26 18:00:50,199.85,20
2022-04-26 18:00:51,152.29,38
2022-04-26 18:00:53,49.63,7
2022-04-26 18:00:54,153.93,93
2022-04-26 18:15:45,168.45,55
2022-04-26 18:15:46,194.01,17
2022-04-26 18:15:48,151.29,10
2022-04-26 18:15:49,39.75,54
2022-04-26 18:15:50,123.55,50
2022-04-26 18:15:52,40.37,93
2022-04-26 18:15:54,175.87,16
2022-04-26 18:30:46,82.36,30
